-73.9765049,40.788331,86th St; 1 86th St/Broadway 86th St/Broadway,,,,,,
-73.9555836,40.7794905,86th St; 4-5-6 86th St/Lexington Ave 86th St/Lexington Ave,,,,,,
-73.9693602,40.7852842,86th St; B-C 86th St/Central Park West 86th St/Central Park West,,,,,,
-74.028368,40.6227636,86th St; R 86th St/4th Av 86th St/4th Av,,,,,,
-73.8506556,40.679884,88th St; A [El] 88th St/Libery Av 88th St/Libery Av,,,,,,
-74.01066,40.63454,8th Av; N 8th Av/62nd St 8th Av/62nd St,,,,,,
-74.0026032,40.7397808,8th Ave; L 8th Ave/14th St; L Terminus; Transfer A-C-E 8th Ave/14th St; L Terminus; Transfer A-C-E,,,,,,
-73.9924049,40.7306099,8th St-New York University; N-R-W 8 Street-New York University/Broadway 8 Street-New York University/Broadway,,,,,,
-73.8765,40.74843,90th St-Elmhurst Av; 7 [El] 90th St-Elmhurst Av/Roosevelt Av 90th St-Elmhurst Av/Roosevelt Av,,,,,,
-73.9718339,40.7945833,96th St; 1-2-3 96th St/Broadway 96th St/Broadway,,,,,,
-73.9509487,40.7858849,96th St; 6 96th St/Lexington Ave 96th St/Lexington Ave,,,,,,
-73.9646807,40.7916782,96th St; B-C 96th St/Central Park West 96th St/Central Park West,,,,,,
-73.99459,40.64647,9th Av; D-M [El] 9th Av/39th St 9th Av/39th St,,,,,,
-73.9887571,40.6703568,9th St; M-R-F 9th St/4th Av; Transfer F 9th St/4th Av; Transfer F,,,,,,
-73.8998207,40.676837,Alabama Av; J [El] Alabama Av/Fulton St Alabama Av/Fulton St,,,,,,
-73.86729,40.86543,Allerton Av; 2-5 [El] Allerton Av/White Plains Rd Allerton Av/White Plains Rd,,,,,,
-73.83353,40.66716,Aqueduct-N Conduit Av; A [El] Aqueduct-North Conduit Av Aqueduct-North Conduit Av,,,,,,
-73.9910746,40.730052,Astor Pl; 6 Astor Pl/4th Ave Astor Pl/4th Ave,,,,,,
